City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Lebu,CL,-37.6167,-73.65,54.73,69,27,9.46,scattered clouds
1,Lorengau,PG,-2.0226,147.2712,80.65,82,43,9.48,scattered clouds
2,Rikitea,PF,-23.1203,-134.9692,74.77,82,96,20.58,overcast clouds
3,Tuatapere,NZ,-46.1333,167.6833,50.86,96,100,1.54,overcast clouds
4,Kalino,RU,58.2504,57.6085,41.95,84,100,8.66,overcast clouds
5,Harper,LR,4.375,-7.7169,77.68,88,79,7.72,light rain
6,Vaini,TO,-21.2,-175.2,71.53,72,78,22.62,light rain
7,Bengkulu,ID,-3.8004,102.2655,76.21,89,80,2.89,broken clouds
8,Sobolevo,RU,54.4299,31.8996,41.83,68,97,15.95,overcast clouds
9,Mataura,NZ,-46.1927,168.8643,49.48,97,100,0.4,light rain
10,Barreirinha,BR,-2.7933,-57.07,92.59,47,85,2.8,heavy intensity rain
11,Guerrero Negro,MX,27.9769,-114.0611,71.17,61,2,17.52,clear sky
12,Chokurdakh,RU,70.6333,147.9167,-2.47,98,100,6.02,overcast clouds
13,Arraial Do Cabo,BR,-22.9661,-42.0278,71.82,85,0,29.15,clear sky
14,Akyab,MM,20.15,92.9,76.23,84,100,5.14,overcast clouds
15,Port Elizabeth,ZA,-33.918,25.5701,60.1,63,6,19.82,clear sky
16,Chicama,PE,-7.8447,-79.1469,74.08,61,25,11.12,scattered clouds
17,Bluff,NZ,-46.6,168.3333,51.6,92,100,3.04,light rain
18,Norman Wells,CA,65.282,-126.8329,35.58,80,17,2.93,few clouds
19,Salalah,OM,17.0151,54.0924,77.54,68,23,3.47,few clouds
20,Bolu,TR,40.6667,31.5833,49.96,71,19,1.25,few clouds
21,Yellowknife,CA,62.456,-114.3525,42.42,84,99,18.01,overcast clouds
22,Codrington,AU,-38.2667,141.9667,47.61,79,40,12.75,scattered clouds
23,Setermoen,NO,68.861,18.3486,22.96,82,100,7.78,snow
24,Atuona,PF,-9.8,-139.0333,78.15,78,12,18.34,few clouds
25,Ponta Do Sol,PT,32.6667,-17.1,70.43,53,24,4.52,few clouds
26,Norwich,GB,52.6278,1.2983,54.14,78,90,1.01,overcast clouds
27,Hobart,AU,-42.8794,147.3294,51.03,93,90,4.0,light rain
28,Chernyshevskiy,RU,63.0128,112.4714,30.7,83,99,12.64,overcast clouds
29,Bredasdorp,ZA,-34.5322,20.0403,56.28,70,39,4.36,scattered clouds
30,Punta Arenas,CL,-53.15,-70.9167,42.91,65,40,41.43,light rain
31,Tuktoyaktuk,CA,69.4541,-133.0374,24.62,93,31,8.88,scattered clouds
32,Chinsali,ZM,-10.5414,32.0816,79.63,31,16,12.77,few clouds
33,Hithadhoo,MV,-0.6,73.0833,82.24,75,66,12.19,heavy intensity rain
34,Praia Da Vitoria,PT,38.7333,-27.0667,69.76,76,16,12.37,few clouds
35,Sorong,ID,-0.8833,131.25,79.38,81,100,8.32,overcast clouds
36,Khatanga,RU,71.9667,102.5,10.18,92,100,17.34,overcast clouds
37,Port Alfred,ZA,-33.5906,26.891,61.21,70,0,27.11,clear sky
38,Tiksi,RU,71.6872,128.8694,-0.71,100,100,5.44,overcast clouds
39,San Quintin,MX,30.4833,-115.95,68.99,68,2,20.0,clear sky
40,Chuy,UY,-33.6971,-53.4616,64.08,63,100,0.81,light rain
41,Lasa,IT,46.6166,10.7002,44.02,57,0,1.3,clear sky
42,Charlestown,AU,-32.95,151.6667,65.41,95,81,4.0,broken clouds
43,Kamphaeng Phet,TH,16.25,99.5,73.4,86,30,4.56,scattered clouds
44,Ushuaia,AR,-54.8,-68.3,35.26,93,75,33.38,snow
45,San Borja,BO,-14.8167,-66.85,105.13,23,20,10.22,few clouds
46,Abu Dhabi,AE,24.4667,54.3667,86.11,66,0,6.91,clear sky
47,Qaanaaq,GL,77.484,-69.3632,-0.76,57,0,8.43,clear sky
48,Minab,IR,27.1467,57.0801,78.3,41,0,2.59,clear sky
49,Svetlogorsk,BY,52.6333,29.7333,42.35,76,100,12.66,overcast clouds
50,East London,ZA,-33.0153,27.9116,62.83,62,25,22.64,scattered clouds
51,Carnarvon,AU,-24.8667,113.6333,70.92,71,0,15.1,clear sky
52,Mehamn,NO,71.0357,27.8492,35.24,59,100,19.13,overcast clouds
53,Punta Alta,AR,-38.8759,-62.0736,63.81,41,64,22.55,broken clouds
54,Bambous Virieux,MU,-20.3428,57.7575,74.21,78,30,10.54,scattered clouds
55,Iranshahr,IR,27.2025,60.6848,68.27,12,0,2.71,clear sky
56,Provideniya,RU,64.3833,-173.3,22.73,79,100,8.95,overcast clouds
57,Santa Cruz,BO,-17.8,-63.1667,104.59,22,6,20.78,clear sky
58,Esperance,AU,-33.8667,121.9,52.77,67,28,16.64,scattered clouds
59,Troitskoye,RU,52.9821,84.6757,43.02,65,100,22.1,light rain
60,Tual,ID,-5.6667,132.75,83.68,76,98,13.31,overcast clouds
61,Bentiu,SS,9.2333,29.8333,82.74,50,66,3.47,broken clouds
62,Puerto Ayora,EC,-0.7393,-90.3518,70.93,82,99,9.78,overcast clouds
63,Hilo,US,19.7297,-155.09,82.27,98,100,1.01,moderate rain
64,New Norfolk,AU,-42.7826,147.0587,50.67,81,100,7.0,overcast clouds
65,Chiquilistlan,MX,20.2,-103.8167,75.13,47,90,2.77,overcast clouds
66,Inta,RU,66.0317,60.1659,25.74,90,93,15.9,overcast clouds
67,Batemans Bay,AU,-35.7167,150.1833,59.09,91,100,5.14,light rain
68,Zarubino,RU,42.63,131.0922,45.59,58,0,10.83,clear sky
69,San Patricio,US,28.017,-97.5169,88.52,49,14,14.23,few clouds
70,Victoria,HK,22.2855,114.1577,70.25,79,100,1.01,overcast clouds
71,Husavik,IS,66.0449,-17.3389,40.68,97,100,4.21,overcast clouds
72,Pisco,PE,-13.7,-76.2167,67.01,80,8,8.05,clear sky
73,Hay River,CA,60.8156,-115.7999,45.36,63,97,11.77,overcast clouds
74,Busselton,AU,-33.65,115.3333,52.09,79,100,5.64,overcast clouds
75,Hasaki,JP,35.7333,140.8333,39.6,49,2,8.88,clear sky
76,Upernavik,GL,72.7868,-56.1549,19.74,83,100,6.58,overcast clouds
77,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,79,4,6.15,clear sky
78,Bang Saphan,TH,11.2126,99.5117,77.14,90,100,4.59,moderate rain
79,Saint-Philippe,RE,-21.3585,55.7679,74.79,82,82,12.62,broken clouds
80,Mossendjo,CG,-2.9506,12.7261,71.11,98,100,2.33,heavy intensity rain
81,Nikolskoye,RU,59.7035,30.7861,37.29,88,100,9.06,light rain
82,Iquique,CL,-20.2208,-70.1431,64.44,70,4,10.6,clear sky
83,Camabatela,AO,-8.1881,15.375,66.2,92,100,2.06,moderate rain
84,Sorland,NO,67.667,12.6934,42.8,52,100,7.09,overcast clouds
85,Airai,TL,-8.9266,125.4092,61.14,83,14,1.72,few clouds
86,College,US,64.8569,-147.8028,35.29,88,81,2.64,broken clouds
87,Verkhnevilyuysk,RU,63.4453,120.3167,36.09,88,100,10.09,overcast clouds
88,Kalmunai,LK,7.4167,81.8167,78.98,82,17,4.94,few clouds
89,Kirakira,SB,-10.4544,161.9205,80.71,77,54,8.95,broken clouds
90,Ilulissat,GL,69.2167,-51.1,19.42,79,90,23.02,light shower snow
91,Batagay-Alyta,RU,67.8006,130.4114,2.52,95,100,1.7,overcast clouds
92,Quang Ngai,VN,15.1167,108.8,76.28,93,100,10.98,light rain
93,Moose Factory,CA,51.2585,-80.6094,39.18,93,90,9.22,mist
94,Carutapera,BR,-1.195,-46.02,85.08,66,100,7.9,overcast clouds
95,Albany,US,42.6001,-73.9662,55.94,58,96,9.15,overcast clouds
96,Kashi,CN,39.4547,75.9797,47.68,21,0,5.03,clear sky
97,Thompson,CA,55.7435,-97.8558,37.33,72,100,3.27,overcast clouds
98,Timra,SE,62.487,17.3257,29.68,78,24,3.44,few clouds
99,Boyabat,TR,41.4689,34.7667,54.9,60,7,2.35,clear sky
100,Ribeira Grande,PT,38.5167,-28.7,70.2,68,75,0.0,broken clouds
101,Goderich,CA,43.7501,-81.7165,50.2,76,100,4.61,overcast clouds
102,Laguna,US,38.421,-121.4238,66.9,72,90,3.0,overcast clouds
103,Nome,US,64.5011,-165.4064,28.11,86,100,4.79,overcast clouds
104,Lata,PT,40.1629,-8.3327,59.05,60,98,1.66,overcast clouds
105,Doba,TD,8.65,16.85,75.11,83,76,4.99,light rain
106,Whitehorse,CA,60.7161,-135.0538,38.01,74,100,10.0,overcast clouds
107,Manuk Mangkaw,PH,4.8,119.85,81.45,76,100,11.95,overcast clouds
108,Kapaa,US,22.0752,-159.319,80.58,85,26,5.99,scattered clouds
109,Jalu,LY,29.0331,21.5482,75.33,31,0,9.15,clear sky
110,Jamestown,US,42.097,-79.2353,51.08,88,100,1.99,light rain
111,Castro,BR,-24.7911,-50.0119,72.86,57,100,6.78,light rain
112,Richards Bay,ZA,-28.783,32.0377,72.23,82,63,22.08,light rain
113,Dickinson,US,29.4608,-95.0513,85.95,69,75,3.0,broken clouds
114,Naze,JP,28.3667,129.4833,67.95,75,100,17.4,overcast clouds
115,Dingle,PH,10.9995,122.6711,74.91,94,100,5.08,overcast clouds
116,Boralday,KZ,43.3578,76.8594,31.86,93,5,0.0,mist
117,Roebourne,AU,-20.7833,117.1333,80.02,34,100,4.97,overcast clouds
118,Katrineholm,SE,58.9959,16.2072,35.73,75,10,4.52,clear sky
119,Kavieng,PG,-2.5744,150.7967,81.75,78,97,14.2,light rain
120,Dikson,RU,73.5069,80.5464,9.82,87,98,12.91,overcast clouds
121,Torbay,CA,47.6666,-52.7314,63.88,89,100,14.16,light rain
122,Pirmasens,DE,49.2015,7.6053,44.83,82,6,4.54,clear sky
123,Thinadhoo,MV,0.5333,72.9333,83.35,70,82,13.51,broken clouds
124,Mahibadhoo,MV,3.7833,72.9667,82.62,73,40,14.65,scattered clouds
125,Nishihara,JP,26.1842,127.7558,72.68,64,75,9.22,broken clouds
126,Umba,RU,66.6871,34.3429,27.91,87,100,6.49,overcast clouds
127,Chaihe,CN,44.7667,129.7,34.02,72,0,5.26,clear sky
128,Dombas,NO,62.0696,9.1235,24.78,94,100,1.72,light snow
129,Mount Isa,AU,-20.7333,139.5,71.37,73,9,0.0,light rain
130,Kasamwa,TZ,-2.85,32.4333,70.48,74,94,4.16,overcast clouds
131,Mahebourg,MU,-20.4081,57.7,74.25,79,23,10.78,few clouds
132,Olafsvik,IS,64.8945,-23.7142,45.46,93,100,12.5,light rain
133,Charters Towers,AU,-20.1,146.2667,69.73,90,82,1.1,broken clouds
134,Souillac,MU,-20.5167,57.5167,74.35,80,9,9.89,clear sky
135,Maceio,BR,-9.6658,-35.7353,87.24,70,0,16.11,clear sky
136,Saint George,US,37.1041,-113.5841,74.43,22,1,1.99,clear sky
137,Tazovskiy,RU,67.4667,78.7,27.09,97,100,9.33,overcast clouds
138,Port Blair,IN,11.6667,92.75,79.74,79,98,2.35,overcast clouds
139,Panacan,PH,9.2463,118.4082,76.44,85,100,4.52,light rain
140,Belyy Yar,RU,53.6039,91.3903,39.09,65,0,4.47,clear sky
141,Puerto Escondido,MX,15.85,-97.0667,84.11,71,88,7.07,overcast clouds
142,Surab,PK,28.4914,66.2585,49.71,24,0,7.65,clear sky
143,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.8,86,100,11.68,overcast clouds
144,Stornoway,GB,58.2093,-6.3865,53.56,94,90,31.07,light rain
145,Maracacume,BR,-2.0428,-45.9592,87.89,57,100,1.68,overcast clouds
146,Hermanus,ZA,-34.4187,19.2345,57.9,70,7,5.91,clear sky
147,Mount Gambier,AU,-37.8333,140.7667,49.75,71,100,8.28,overcast clouds
148,Flin Flon,CA,54.7682,-101.865,39.63,72,100,10.54,overcast clouds
149,Dajal,PK,29.5577,70.3762,74.34,44,0,12.64,clear sky
150,Tecoanapa,MX,16.5167,-98.75,75.34,95,100,3.98,overcast clouds
151,Severo-Kurilsk,RU,50.6789,156.125,39.42,78,100,9.13,overcast clouds
152,Santiago Del Estero,AR,-27.7951,-64.2615,78.8,30,43,21.92,scattered clouds
153,Ouegoa,NC,-20.35,164.4333,72.03,83,0,6.53,clear sky
154,La Ronge,CA,55.1001,-105.2842,41.05,59,16,16.58,few clouds
155,Leshukonskoye,RU,64.8989,45.7622,22.98,94,70,4.25,broken clouds
156,Anloga,GH,5.7947,0.8973,79.59,80,97,8.25,moderate rain
157,Nyagan,RU,62.1406,65.3936,39.7,76,95,13.44,overcast clouds
158,Longyearbyen,SJ,78.2186,15.6401,19.24,79,40,4.61,scattered clouds
159,Sambava,MG,-14.2667,50.1667,75.52,91,30,3.22,light rain
